Date,GC=F,CL=F,BZ=F,NG=F,RB=F
2010-06-07,1239.300048828125,71.44000244140625,72.08999633789062,4.915999889373779,1.9948999881744385
2010-06-08,1244.0,71.98999786376953,72.08999633789062,4.808000087738037,1.9890999794006348
2010-06-09,1228.5,74.37999725341797,72.08999633789062,4.677000045776367,2.0397000312805176
2010-06-10,1220.800048828125,75.4800033569336,75.29000091552734,4.646999835968018,2.070499897003174
2010-06-11,1228.9000244140625,73.77999877929688,74.3499984741211,4.781000137329102,2.0497000217437744
2010-06-12,1228.9000244140625,73.77999877929688,74.3499984741211,4.781000137329102,2.0497000217437744
2010-06-13,1228.9000244140625,73.77999877929688,74.3499984741211,4.781000137329102,2.0497000217437744
2010-06-14,1223.300048828125,75.12000274658203,75.19999694824219,5.00600004196167,2.0764000415802
2010-06-15,1233.199951171875,76.94000244140625,76.19999694824219,5.189000129699707,2.121500015258789
2010-06-16,1229.300048828125,77.66999816894531,78.13999938964844,4.978000164031982,2.14520001411438
2010-06-17,1247.5,76.79000091552734,78.68000030517578,5.1620001792907715,2.1640000343322754
2010-06-18,1257.199951171875,77.18000030517578,78.22000122070312,4.997000217437744,2.147599935531616
2010-06-19,1257.199951171875,77.18000030517578,78.22000122070312,4.997000217437744,2.147599935531616
2010-06-20,1257.199951171875,77.18000030517578,78.22000122070312,4.997000217437744,2.147599935531616
2010-06-21,1239.699951171875,77.81999969482422,78.81999969482422,4.873000144958496,2.1428000926971436
2010-06-22,1239.9000244140625,77.20999908447266,78.04000091552734,4.75600004196167,2.133500099182129
2010-06-23,1234.0999755859375,76.3499984741211,76.2699966430664,4.803999900817871,2.0822999477386475
2010-06-24,1245.5,76.51000213623047,76.47000122070312,4.748000144958496,2.0934998989105225
2010-06-25,1255.800048828125,78.86000061035156,78.12000274658203,4.861000061035156,2.167799949645996
2010-06-26,1255.800048828125,78.86000061035156,78.12000274658203,4.861000061035156,2.167799949645996
2010-06-27,1255.800048828125,78.86000061035156,78.12000274658203,4.861000061035156,2.167799949645996
2010-06-28,1238.199951171875,78.25,77.58999633789062,4.7170000076293945,2.1375999450683594
2010-06-29,1242.0,75.94000244140625,75.44000244140625,4.547999858856201,2.072000026702881
2010-06-30,1245.5,75.62999725341797,75.01000213623047,4.616000175476074,2.0606000423431396
2010-07-01,1206.300048828125,72.94999694824219,72.33999633789062,4.854000091552734,1.9975999593734741
2010-07-02,1207.4000244140625,72.13999938964844,71.6500015258789,4.686999797821045,1.9776999950408936
2010-07-03,1207.4000244140625,72.13999938964844,71.6500015258789,4.686999797821045,1.9776999950408936
2010-07-04,1207.4000244140625,72.13999938964844,71.6500015258789,4.686999797821045,1.9776999950408936
2010-07-05,1207.4000244140625,72.13999938964844,71.6500015258789,4.686999797821045,1.9776999950408936
2010-07-06,1194.800048828125,71.9800033569336,71.44999694824219,4.682000160217285,1.9713000059127808
2010-07-07,1198.5999755859375,74.06999969482422,73.51000213623047,4.565000057220459,2.0253000259399414
2010-07-08,1195.800048828125,75.44000244140625,74.70999908447266,4.39900016784668,2.051100015640259
2010-07-09,1209.5999755859375,76.08999633789062,75.41999816894531,4.4019999504089355,2.069999933242798
2010-07-10,1209.5999755859375,76.08999633789062,75.41999816894531,4.4019999504089355,2.069999933242798
2010-07-11,1209.5999755859375,76.08999633789062,75.41999816894531,4.4019999504089355,2.069999933242798
2010-07-12,1198.5,74.94999694824219,74.37000274658203,4.388000011444092,2.0280001163482666
2010-07-13,1213.300048828125,77.1500015258789,76.6500015258789,4.354000091552734,2.0820999145507812
2010-07-14,1206.800048828125,77.04000091552734,76.7699966430664,4.306000232696533,2.066499948501587
2010-07-15,1208.0999755859375,76.62000274658203,76.7699966430664,4.585999965667725,2.060699939727783
2010-07-16,1188.0,76.01000213623047,75.37000274658203,4.519000053405762,2.0485999584198
2010-07-17,1188.0,76.01000213623047,75.37000274658203,4.519000053405762,2.0485999584198
2010-07-18,1188.0,76.01000213623047,75.37000274658203,4.519000053405762,2.0485999584198
2010-07-19,1181.699951171875,76.54000091552734,75.62000274658203,4.510000228881836,2.059000015258789
2010-07-20,1191.5,77.44000244140625,76.22000122070312,4.590000152587891,2.0785999298095703
2010-07-21,1191.5999755859375,76.55999755859375,75.37000274658203,4.513000011444092,2.0678000450134277
2010-07-22,1195.5,79.30000305175781,77.81999969482422,4.64300012588501,2.1466000080108643
2010-07-23,1187.699951171875,78.9800033569336,77.44999694824219,4.579999923706055,2.1222000122070312
2010-07-24,1187.699951171875,78.9800033569336,77.44999694824219,4.579999923706055,2.1222000122070312
2010-07-25,1187.699951171875,78.9800033569336,77.44999694824219,4.579999923706055,2.1222000122070312
2010-07-26,1183.0,78.9800033569336,77.5,4.611999988555908,2.105799913406372
2010-07-27,1158.0,77.5,76.12999725341797,4.675000190734863,2.063199996948242
2010-07-28,1160.4000244140625,76.98999786376953,76.05999755859375,4.77400016784668,2.0634000301361084
2010-07-29,1168.4000244140625,78.36000061035156,77.58999633789062,4.827000141143799,2.097399950027466
2010-07-30,1181.699951171875,78.94999694824219,78.18000030517578,4.922999858856201,2.106600046157837
2010-07-31,1181.699951171875,78.94999694824219,78.18000030517578,4.922999858856201,2.106600046157837
2010-08-01,1181.699951171875,78.94999694824219,78.18000030517578,4.922999858856201,2.106600046157837
2010-08-02,1183.4000244140625,81.33999633789062,80.81999969482422,4.701000213623047,2.1684999465942383
2010-08-03,1185.199951171875,82.55000305175781,82.68000030517578,4.638999938964844,2.19350004196167
2010-08-04,1193.699951171875,82.47000122070312,82.19999694824219,4.736999988555908,2.174999952316284
2010-08-05,1197.199951171875,82.01000213623047,81.61000061035156,4.5980000495910645,2.164400100708008
2010-08-06,1203.4000244140625,80.69999694824219,80.16000366210938,4.4670000076293945,2.1126999855041504
2010-08-07,1203.4000244140625,80.69999694824219,80.16000366210938,4.4670000076293945,2.1126999855041504
2010-08-08,1203.4000244140625,80.69999694824219,80.16000366210938,4.4670000076293945,2.1126999855041504
2010-08-09,1200.699951171875,81.4800033569336,80.98999786376953,4.309000015258789,2.1187000274658203
