Date,"('^GSPC', 'Open')","('^GSPC', 'High')","('^GSPC', 'Low')","('^GSPC', 'Close')","('^GSPC', 'Volume')",Bollinger_Bands_Upper,Bollinger_Bands_Middle,Bollinger_Bands_Lower,DEMA,Midpoint,Midpoint_Price,T3_Moving_Average,ADX,Absolute_Price_Oscillator,Aroon_Up,Aroon_Down,Aroon_Oscillator,Balance_of_Power,CCI,Chande_Momentum_Oscillator,MACD,MACD_Signal,MACD_Histogram,Money_Flow_Index,Normalized_Average_True_Range,Chaikin_A/D_Line,Chaikin_A/D_Oscillator,Median_Price,Typical_Price,Weighted_Closing_Price,Hilbert_Dominant_Cycle_Phase,Hilbert_Phasor_Components_Inphase,Hilbert_Phasor_Components_Quadrature,Hilbert_SineWave,Hilbert_LeadSineWave,Hilbert_Trend_vs_Cycle_Mode,Open,High,Low,Close,Volume,M2,S&P CoreLogic Case-Shiller U.S. National Home Price Index,All-Transactions House Price Index for the United States,M1,Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,"Trade Balance: Goods and Services, Balance of Payments Basis",New Privately-Owned Housing Units Started: Total Units,Domestic Auto Production,New One Family Houses Sold
2010-02-17,1096.1400146484375,1101.030029296875,1094.719970703125,1099.510009765625,4259230000,35.66457470694143,33.096000003814694,30.52742530068796,31.814142168551122,32.070000648498535,32.19499969482422,31.98345515912345,40.550352269438584,-1.3996152511009825,92.85714285714286,0.0,-92.85714285714286,0.3617054087396927,-45.657461931456815,-22.444044971558373,-1.0187797298308183,-1.049404595535248,0.030624865704429682,38.7074392839835,0.8791831173582985,-12711912.62531017,-4676455.454884684,33.53999900817871,32.24000040690104,32.26250076293945,1.4907374780957445,32.330001831054616,402.9648270528787,0.9967970017007923,0.7613916205190578,0,32.15999984741211,32.43000030517578,31.959999084472656,32.33000183105469,9213000,8527.6,145.632,326.15,1699.8,216.741,-41504.0,604.0,232.1,336.0
2010-02-18,1099.030029296875,1108.239990234375,1097.47998046875,1106.75,3878620000,34.94984636822778,32.9335000038147,30.917153639401622,32.19574003224903,32.78500175476074,32.900001525878906,31.920413691757858,36.928568552352736,-1.2220510702866747,85.71428571428572,0.0,-85.71428571428572,0.8953487340536899,113.33784010941834,-5.890639948693281,-0.8886588949479162,-1.0172554554177817,0.12859656046986556,44.96745536196396,0.8878128946898486,-5109830.887938583,-647657.976700956,33.19000053405762,33.01333491007487,33.07000160217285,1.4872007372214449,33.2400016784668,396.70198201128164,0.9965079230302981,0.7636796953834228,0,32.470001220703125,33.33000183105469,32.470001220703125,33.2400016784668,9614400,8527.6,145.632,326.15,1699.8,216.741,-41504.0,604.0,232.1,336.0
2010-02-19,1105.489990234375,1112.4200439453125,1100.800048828125,1109.1700439453125,3944280000,34.40511690912772,32.83650007247925,31.267883235830773,32.69728093415265,33.560001373291016,33.86000061035156,31.92727802628957,34.46952038560521,-1.078589451618683,78.57142857142857,100.0,21.42857142857143,0.13333672418397097,204.43109748533377,3.9447935561736482,-0.725531122632411,-0.9589105888607077,0.23337946622829664,52.69164175575416,0.8901118428509531,-4288209.993516956,1320789.2741175368,33.19000053405762,33.86666742960612,33.8700008392334,1.4855643700021175,33.880001068114915,396.5404797767189,0.996369955103398,0.7647351034862746,0,33.79999923706055,34.15999984741211,33.560001373291016,33.880001068115234,12324000,8527.6,145.632,326.15,1699.8,216.741,-41504.0,604.0,232.1,336.0
2010-02-22,1110.0,1112.2900390625,1105.3800048828125,1108.010009765625,3814440000,34.25546597518746,32.802500057220456,31.34953413925345,33.01261714392962,33.790000915527344,33.85999870300293,31.99813606145335,32.20309721576252,-0.9193586569565966,71.42857142857143,100.0,28.57142857142857,-0.7285682366853583,152.12857516258205,1.1005434137804486,-0.6038153011726592,-0.8878915313230981,0.2840762301504388,53.570195256335545,0.8765324800001317,-7085793.783251072,1115851.1005262882,33.19000053405762,33.8066660563151,33.77999973297119,1.484913900106877,33.700000762939254,391.43171154169283,0.996314370598191,0.7651540685674348,1,34.209999084472656,34.209999084472656,33.5099983215332,33.70000076293945,6119800,8527.6,145.632,326.15,1699.8,216.741,-41504.0,604.0,232.1,336.0
2010-02-23,1107.489990234375,1108.5799560546875,1092.1800537109375,1094.5999755859375,4521050000,34.109352495199325,32.7664999961853,31.423647497171284,33.16048228458048,33.56999969482422,33.510000228881836,32.11346605745257,29.63600264640141,-0.7247434151478274,64.28571428571428,92.85714285714286,28.571428571428584,-0.38710014828122946,93.89504724657198,-3.027114745727154,-0.522313727692115,-0.8147759705969015,0.2924622429047865,48.54840508230914,0.8582086551347485,-8871063.525881618,362531.37499048654,33.19000053405762,33.48666636149088,33.47499942779541,1.485299756233654,33.439998626708785,390.1733168332017,0.9963473939679882,0.7649055792164992,0,33.68000030517578,33.81999969482422,33.20000076293945,33.439998626708984,7906000,8527.6,145.632,326.15,1699.8,216.741,-41504.0,604.0,232.1,336.0
2010-02-24,1095.8900146484375,1106.4200439453125,1095.5,1105.239990234375,4168360000,34.27316978096516,32.79700002670288,31.320830272440602,33.63564894718625,33.994998931884766,34.095001220703125,32.282010275647565,28.498854190417443,-0.5256409645080566,57.14285714285714,100.0,42.85714285714286,0.8598116180738271,147.12302261537693,13.255469020460547,-0.36395986812584624,-0.7246127501026904,0.3606528819768442,49.70386018601072,0.8819082112969987,-753216.2279001987,2604349.138902611,33.19000053405762,34.2466672261556,34.322500228881836,1.4812378120848668,34.54999923706019,384.7493214293865,0.9959923160078559,0.7675157323187818,1,33.630001068115234,34.630001068115234,33.560001373291016,34.54999923706055,9545200,8527.6,145.632,326.15,1699.8,216.741,-41504.0,604.0,232.1,336.0
2010-02-25,1101.239990234375,1103.5,1086.02001953125,1102.93994140625,4521130000,34.53756176608674,32.86800012588501,31.198438485683283,33.987268668506765,34.55500030517578,34.06500053405762,32.496532364522466,27.44392003066056,-0.22455106637416833,50.0,92.85714285714286,42.85714285714286,0.7238120842431093,118.44664556978871,13.388300977931962,-0.23494787192162647,-0.6266797744664776,0.39173190254485113,50.155414869612386,0.8939147131372521,6540272.865690742,5605353.014018088,33.19000053405762,34.230000813802086,34.312500953674316,1.4812433241400365,34.56000137329084,384.8845209775271,0.9959928089845567,0.7675121989137961,0,33.79999923706055,34.59000015258789,33.540000915527344,34.560001373291016,7735500,8527.6,145.632,326.15,1699.8,216.741,-41504.0,604.0,232.1,336.0
2010-02-26,1103.0999755859375,1107.239990234375,1097.56005859375,1104.489990234375,3945190000,34.80620568248651,32.95600023269653,31.105794782906557,34.271335894536634,34.60500144958496,34.380001068115234,32.74487921610563,26.645268671219632,0.04121818297948465,42.85714285714286,100.0,57.14285714285714,0.15625372529385154,114.71239839172134,14.654713436025157,-0.12401312914012408,-0.5261464454012069,0.40213331626108284,47.659508953322685,0.8757779043166225,10584039.827996729,7610111.995115588,33.19000053405762,34.470001220703125,34.51500129699707,1.4797925382636656,34.65000152587872,379.7017213471945,0.9958620122135864,0.7684413944317925,0,34.54999923706055,34.70000076293945,34.060001373291016,34.650001525878906,4792600,8527.6,145.632,326.15,1699.8,216.741,-41504.0,604.0,232.1,336.0
2010-03-01,1105.3599853515625,1116.1099853515625,1105.3599853515625,1115.7099609375,3847640000,35.097835692839254,33.08550024032593,31.0731647878126,34.5533526084587,34.77000045776367,34.76499938964844,33.01742377997638,26.32417597834518,0.2544875144958496,35.71428571428571,100.0,64.28571428571429,0.5531864813973123,117.60373394904889,18.093960356238057,-0.01654006085801285,-0.42422516849256814,0.4076851076345553,52.845242686103056,0.846793855487087,13224990.415620908,8578714.765707206,33.19000053405762,34.8066660563151,34.82749938964844,1.4791251856785772,34.88999938964861,379.53286414199493,0.9958011426383002,0.7688682756631342,0,34.630001068115234,35.0,34.529998779296875,34.88999938964844,4965000,8523.7,145.858,326.15,1711.9,217.631,-40271.0,636.0,224.0,381.0
2010-03-02,1117.010009765625,1123.4599609375,1116.510009765625,1118.31005859375,4134680000,35.31860261897468,33.198500347137454,31.07839807530023,34.70368345560895,34.81500053405762,34.869998931884766,33.29745402763254,26.164500627682855,0.41564152790950004,28.57142857142857,100.0,71.42857142857143,0.1304380276317322,103.25304395750982,14.97542425208953,0.055885346856882734,-0.328203065422678,0.38408841227956075,52.124575099448464,0.8191656575574848,10057911.895726394,7187371.3913730495,33.19000053405762,34.826666514078774,34.80500030517578,1.4783843381603123,34.74000167846668,374.8545282799511,0.9957330501127232,0.7693417678626859,0,34.68000030517578,35.099998474121094,34.63999938964844,34.7400016784668,5603400,8523.7,145.858,326.15,1711.9,217.631,-40271.0,636.0,224.0,381.0
